LD1, LD2,class
3.163744,-3.213148,1.0
2.508368,-3.622261,1.0
3.238354,-2.060706,1.0
1.984865,-2.53015,1.0
2.800659,-2.524725,1.0
2.307612,-3.820114,1.0
2.274246,-3.171563,1.0
2.955129,-2.320801,1.0
2.913661,-2.655217,1.0
2.447976,-1.966084,1.0
2.673075,-2.319906,1.0
3.640649,-2.253772,1.0
3.207998,-2.401037,1.0
2.614269,-2.717412,1.0
2.633459,-3.051894,1.0
2.586904,-3.050907,1.0
3.027976,-2.795394,1.0
2.376403,-3.129435,1.0
3.185509,-2.270089,1.0
3.082501,-2.094182,1.0
2.275763,-1.089075,1.0
2.66042,-1.29808,1.0
2.791047,-2.8923,1.0
3.22251,-1.770009,1.0
3.117449,-1.846363,1.0
2.526265,-1.824419,1.0
3.078838,-1.973416,1.0
3.919485,-3.143032,1.0
3.168302,-2.070728,1.0
3.906579,-2.241966,1.0
3.273049,-1.541321,1.0
3.338756,-2.398972,1.0
3.990618,-2.507348,1.0
2.582346,-2.329443,1.0
3.390544,-1.423418,1.0
3.418116,-2.274585,1.0
4.135786,-3.135395,1.0
3.133501,-2.147835,1.0
3.358756,-2.401509,1.0
2.870643,-1.425295,1.0
3.523555,-2.167493,1.0
3.583824,-2.634979,1.0
2.089902,-2.148925,1.0
4.460052,-2.984957,1.0
4.228988,-2.981406,1.0
3.669707,-2.498262,1.0
2.834941,-3.239882,1.0
2.913637,-1.891447,1.0
3.168099,-2.371297,1.0
3.064113,-2.080548,1.0
3.674216,-2.211931,1.0
3.515774,-2.661782,1.0
3.129669,-2.888303,1.0
3.995507,-1.462274,1.0
3.544389,-2.620654,1.0
3.162983,-1.930981,1.0
3.182253,-2.141034,1.0
3.037909,-2.265102,1.0
3.843924,-1.933045,1.0
3.470777,-2.174656,1.0
3.239534,-2.14734,1.0
4.423851,-1.402892,1.0
3.311451,-2.482646,1.0
3.566956,-2.052294,1.0
3.966055,-2.368091,1.0
3.538677,-2.136857,1.0
3.443204,-1.723745,1.0
3.930796,-1.850863,1.0
3.591505,-1.95586,1.0
3.462572,-1.494529,1.0
3.372572,-1.305379,1.0
3.071215,-1.100397,1.0
4.072274,-1.436427,1.0
3.558468,-1.844789,1.0
3.706403,-1.814897,1.0
3.611245,-1.963085,1.0
2.626603,-1.900694,1.0
3.292927,-2.515039,1.0
3.156014,-2.19304,1.0
2.484818,-1.70405,1.0
2.673619,-1.902989,1.0
2.600127,-2.13921,1.0
3.432392,-2.702811,1.0
3.269314,-2.79074,1.0
3.091607,-3.207575,1.0
2.876599,-1.900527,1.0
3.5524,-2.638661,1.0
2.680465,-2.549565,1.0
3.12435,-2.112945,1.0
2.712641,-2.402674,1.0
3.692158,-2.830246,1.0
3.226874,-1.837633,1.0
3.615038,-2.567401,1.0
3.10085,-1.965066,1.0
2.442552,-2.678515,1.0
3.173385,-1.652423,1.0
3.754713,-3.658767,1.0
3.138066,-1.506028,1.0
3.495111,-2.570956,1.0
3.058371,-2.428808,1.0
2.87894,-2.521284,1.0
4.288768,-2.923135,1.0
3.437392,-2.306302,1.0
2.426051,-1.351455,1.0
1.945792,-2.931649,1.0
2.87703,-2.887498,1.0
3.285101,-2.079948,1.0
1.984166,-2.04816,1.0
2.15001,-2.483074,1.0
2.340646,-2.697735,1.0
2.315122,-2.501139,1.0
1.893139,-2.820958,1.0
3.687499,-2.906906,1.0
3.114749,-2.814592,1.0
3.436149,-2.258194,1.0
1.984462,-3.11466,1.0
3.059215,-2.464028,1.0
2.860227,-1.989572,1.0
2.604202,-2.43558,1.0
1.755987,-2.250767,1.0
1.297556,-2.438625,1.0
1.833721,-2.513054,1.0
2.576248,-2.592351,1.0
2.258697,-2.457667,1.0
1.809064,-2.213308,1.0
3.154887,-2.99971,1.0
2.353821,-2.152431,1.0
2.443058,-2.49891,1.0
3.788608,-2.087605,1.0
2.896507,-2.230008,1.0
3.158329,-2.318225,1.0
2.675477,-2.279054,1.0
3.00945,-3.09995,1.0
1.905644,-3.432409,1.0
2.13102,-3.169265,1.0
2.279932,-2.676178,1.0
2.441298,-2.510866,1.0
2.220404,-2.082751,1.0
2.04927,-1.953259,1.0
2.899423,-1.745813,1.0
2.121494,-0.917172,1.0
2.181702,-0.893818,1.0
2.611894,-0.615932,1.0
1.832346,-1.095681,1.0
1.643175,-0.629393,1.0
1.581828,-0.716312,1.0
2.372454,-0.371842,1.0
2.357038,0.158159,1.0
2.584656,-0.112609,1.0
2.069751,-0.131473,1.0
2.367161,-1.103266,1.0
3.260917,-0.812643,1.0
2.365227,0.313266,1.0
4.07082,-2.559385,1.0
2.470203,-1.973679,1.0
3.040191,-1.910605,1.0
2.853543,-2.810683,1.0
3.049106,-2.48064,1.0
4.202322,-2.758107,1.0
2.956561,-2.228874,1.0
2.772447,-2.289504,1.0
3.409067,-2.497183,1.0
2.495004,-1.751554,1.0
3.331736,-1.771023,1.0
3.52614,-1.597846,1.0
3.711353,-2.491615,1.0
4.128575,-3.207674,1.0
4.036794,-3.730642,1.0
2.430543,-0.881672,1.0
3.59908,-2.125071,1.0
3.866751,-3.822192,1.0
3.474734,-3.402935,1.0
3.446191,-3.241055,1.0
3.785333,-2.09814,1.0
3.140784,-1.153642,1.0
2.709287,-2.454885,1.0
3.508039,-3.060745,1.0
2.052838,-2.001207,1.0
4.367011,-2.329191,1.0
2.955191,-2.084626,1.0
2.599561,-2.629427,1.0
2.986057,-1.855248,1.0
3.638828,-1.679254,1.0
4.338794,-2.034165,1.0
4.066792,-2.397258,1.0
3.89118,-2.578506,1.0
4.634007,-1.950314,1.0
4.06676,-1.335471,1.0
3.79555,-1.738188,1.0
3.76755,-1.571113,1.0
3.247971,-2.662641,1.0
2.925871,-2.752783,1.0
4.136649,-2.942733,1.0
3.109775,-1.996413,1.0
3.519815,-3.030802,1.0
3.430428,-2.240449,1.0
2.966868,-2.38176,1.0
3.129625,-1.91235,1.0
3.298345,-1.919583,1.0
3.758773,-2.319161,1.0
2.75054,-2.474848,1.0
3.226586,-2.134488,1.0
3.087796,-2.093556,1.0
4.949824,-1.99582,1.0
2.927103,-3.105034,1.0
3.507196,-2.586734,1.0
4.014304,-2.71202,1.0
3.417131,-1.921743,1.0
2.77495,-1.545085,1.0
3.742829,-2.288336,1.0
3.035145,-1.871719,1.0
3.503824,-2.924035,1.0
2.755287,-2.235332,1.0
2.588448,-3.044262,1.0
3.354922,-1.993112,1.0
2.985733,-1.678335,1.0
3.497836,-3.039809,1.0
3.002177,-1.966573,1.0
3.74655,-2.15271,1.0
2.528372,-2.524214,1.0
3.456819,-1.137902,1.0
2.82058,-2.039708,1.0
2.929202,-1.722178,1.0
3.738789,-2.103196,1.0
4.547814,-2.91929,1.0
4.220654,-1.686438,1.0
3.246583,-3.191421,1.0
3.463451,-2.300142,1.0
3.694991,-2.055276,1.0
2.68757,-2.38697,1.0
3.55057,-1.850679,1.0
2.563897,-2.553032,1.0
3.390732,-0.874743,1.0
3.845087,-2.728166,1.0
4.065573,-2.104471,1.0
3.46047,-2.314002,1.0
3.532564,-1.845453,1.0
3.699046,-1.179218,1.0
3.8056,-2.473445,1.0
3.262676,-1.586639,1.0
3.069228,-2.745322,1.0
3.614426,-3.384423,1.0
3.309908,-2.330037,1.0
1.917499,-2.215092,1.0
2.502606,-1.824239,1.0
3.668269,-2.244696,1.0
3.4536,-1.920838,1.0
3.224437,-2.390217,1.0
3.010831,-2.035565,1.0
2.777729,-2.16335,1.0
2.384879,-2.44547,1.0
3.0417,-2.635638,1.0
2.687415,-2.409032,1.0
2.453181,-1.014892,1.0
2.024554,-2.357356,1.0
2.732355,-3.555496,1.0
2.148212,-2.225118,1.0
3.185442,-2.079829,1.0
3.039962,-1.415494,1.0
3.114898,-2.377548,1.0
2.913609,-1.998254,1.0
2.848182,-2.058049,1.0
3.594556,-2.000122,1.0
2.778089,-2.298577,1.0
3.687534,-2.736837,1.0
2.853249,-2.036087,1.0
4.171617,-2.233345,1.0
3.656646,-2.808871,1.0
3.272798,-2.571661,1.0
3.340799,-1.930749,1.0
3.580323,-2.156037,1.0
2.290486,-1.686021,1.0
2.841494,-2.778621,1.0
3.465649,-1.182329,1.0
3.565975,-2.502502,1.0
3.630853,-1.139864,1.0
3.048605,-1.536783,1.0
3.705952,-1.954776,1.0
2.77636,-0.926626,1.0
3.683279,-3.556584,1.0
3.344168,-2.041145,1.0
2.196239,-2.358639,1.0
3.373391,-2.208262,1.0
3.062562,-2.015162,1.0
2.924663,-2.670051,1.0
3.693245,-3.087266,1.0
3.09525,-2.488262,1.0
1.951676,-2.262084,1.0
3.323521,-2.479794,1.0
3.066929,-2.171536,1.0
2.826452,-2.54204,1.0
2.046161,-1.958388,1.0
2.605294,-2.469764,1.0
1.897818,-1.535145,1.0
2.629039,-2.436313,1.0
3.042423,-2.107675,1.0
2.18913,-2.80139,1.0
2.798225,-2.946413,1.0
3.516151,-2.228614,1.0
2.487655,-2.45758,1.0
3.009739,-2.545952,1.0
2.833864,-2.826522,1.0
3.49306,-2.046803,1.0
3.375415,-2.886209,1.0
3.794182,-1.912882,1.0
3.384779,-2.181571,1.0
1.957892,-1.735204,1.0
2.670773,-2.451479,1.0
2.87448,-1.968762,1.0
2.619291,-2.691173,1.0
3.044224,-2.136512,1.0
2.62327,-1.773837,1.0
3.149521,-2.168693,1.0
3.193461,-1.515012,1.0
2.730595,-1.87365,1.0
3.614717,-3.242088,1.0
2.657629,-3.050304,1.0
2.937159,-2.803638,1.0
2.589928,-1.790851,1.0
2.145236,-2.219488,1.0
2.477836,-2.59827,1.0
2.406037,-2.079384,1.0
3.127765,-2.390422,1.0
2.461544,-2.838468,1.0
3.094914,-2.240824,1.0
2.84163,-2.41704,1.0
2.707212,-2.667646,1.0
2.087245,-2.614618,1.0
3.06874,-2.508762,1.0
2.986933,-1.564468,1.0
2.643788,-2.278415,1.0
2.376224,-2.483316,1.0
2.60376,-2.855389,1.0
2.303139,-2.96137,1.0
2.137547,-3.335807,1.0
2.659289,-3.242598,1.0
2.230558,-2.896567,1.0
2.591842,-2.689159,1.0
3.37861,-2.666076,1.0
3.051215,-3.033309,1.0
2.118872,-2.553682,1.0
2.776476,-2.999493,1.0
3.210147,-2.724087,1.0
3.231845,-2.653202,1.0
2.414896,-2.384726,1.0
3.614599,-1.756372,1.0
3.937965,-2.354048,1.0
3.858763,-2.203937,1.0
3.555091,-3.15564,1.0
3.246946,-2.42868,1.0
3.699445,-2.369425,1.0
3.759517,-2.663699,1.0
2.548968,-2.410537,1.0
3.211998,-2.849564,1.0
2.940239,-3.548355,1.0
3.281525,-2.955445,1.0
2.468239,-3.039092,1.0
2.743772,-2.391434,1.0
2.204465,-2.280616,1.0
3.126644,-3.526337,1.0
2.587153,-1.669953,1.0
3.178053,-1.658878,1.0
3.126623,-1.329894,1.0
3.74559,-2.113582,1.0
2.743741,-2.43049,1.0
3.18544,-1.746151,1.0
2.682324,-1.961142,1.0
2.673504,-1.711789,1.0
2.127022,-1.90227,1.0
3.869376,-1.5467,1.0
2.838527,-1.637311,1.0
2.759506,-2.482913,1.0
3.536432,-2.219881,1.0
3.347429,-2.444932,1.0
3.630573,-2.486208,1.0
3.691735,-2.459062,1.0
4.302915,-1.67139,1.0
5.290105,-1.171592,1.0
3.726608,-1.919299,1.0
3.494938,-2.589731,1.0
3.448986,-1.812659,1.0
3.164001,-2.404089,1.0
2.874614,-1.142479,1.0
3.777583,-1.825401,1.0
3.229045,-1.654018,1.0
3.253538,-1.694689,1.0
3.516801,-1.903694,1.0
4.176794,-2.529378,1.0
3.503282,-2.165808,1.0
3.223586,-2.252634,1.0
3.863435,-1.435874,1.0
2.627901,-3.18932,1.0
3.032304,-3.162099,1.0
2.767303,-2.198986,1.0
3.910204,-2.321134,1.0
4.768427,-2.48469,1.0
4.040644,-1.951012,1.0
3.290675,-2.562916,1.0
3.283075,-1.983957,1.0
2.806116,-3.08037,1.0
3.573111,-1.660576,1.0
2.701571,-1.088705,1.0
2.907903,-2.011636,1.0
2.536019,-2.863014,1.0
2.166487,-2.161325,1.0
3.828171,-2.242421,1.0
3.285383,-2.969714,1.0
2.49353,-1.802466,1.0
2.988879,-3.053864,1.0
2.937058,-1.263482,1.0
3.222977,-2.671907,1.0
3.247172,-2.624055,1.0
2.621509,-2.640203,1.0
2.543893,-2.599213,1.0
2.495834,-2.909183,1.0
3.585479,-2.576805,1.0
3.045889,-4.052659,1.0
3.427372,-3.441061,1.0
3.039155,-2.951897,1.0
2.890785,-2.074256,1.0
3.795358,-2.283561,1.0
4.043458,-2.35746,1.0
3.345378,-2.487095,1.0
3.206902,-2.923534,1.0
3.045454,-1.845459,1.0
3.651139,-2.057187,1.0
3.019523,-2.041384,1.0
2.877603,-2.58136,1.0
1.796177,-2.134729,1.0
2.166539,-1.921816,1.0
2.123426,-1.722245,1.0
2.58305,-2.138449,1.0
2.842196,-2.437971,1.0
1.767645,-1.890353,1.0
2.464914,-2.909039,1.0
2.374521,-3.072415,1.0
2.701956,-2.364743,1.0
3.045378,-2.399116,1.0
3.32972,-2.096777,1.0
2.249953,-2.383559,1.0
2.937077,-2.74965,1.0
3.497877,-3.450187,1.0
2.260474,-3.091194,1.0
2.46646,-2.364871,1.0
2.302738,-2.597696,1.0
2.892099,-2.368509,1.0
2.895505,-3.57295,1.0
3.33018,-3.362188,1.0
2.203669,-2.251747,1.0
3.383283,-2.543709,1.0
2.714195,-3.073708,1.0
4.060191,-3.432422,1.0
2.924013,-2.846134,1.0
3.742407,-3.016964,1.0
2.321789,-3.065362,1.0
2.304882,-3.095492,1.0
3.016357,-3.494794,1.0
3.85882,-2.353951,1.0
2.620118,-2.041645,1.0
2.69447,-2.73823,1.0
2.655076,-2.6797,1.0
2.502149,-2.418441,1.0
2.55482,-2.897591,1.0
2.373715,-2.027238,1.0
2.234214,-2.85054,1.0
3.110004,-3.232987,1.0
2.705841,-2.149402,1.0
2.781403,-2.555012,1.0
3.76723,-2.723156,1.0
3.196509,-2.609872,1.0
3.156314,-2.942579,1.0
3.09555,-2.056259,1.0
3.0117,-1.756115,1.0
3.41934,-2.353716,1.0
3.0445,-2.543964,1.0
3.2983,-2.863247,1.0
2.657356,-2.850009,1.0
3.614762,-1.979179,1.0
2.463035,-2.571284,1.0
3.127383,-2.400871,1.0
3.011914,-1.950664,1.0
3.099724,-1.633011,1.0
3.1428,-2.825779,1.0
3.14047,-2.406952,1.0
3.096024,-2.577136,1.0
3.073756,-2.054051,1.0
3.974464,-3.175297,1.0
3.090939,-1.861765,1.0
4.129435,-2.445586,1.0
4.489974,-2.815941,1.0
4.047761,-1.816433,1.0
3.377061,-1.641209,1.0
3.862593,-1.831824,1.0
3.371386,-1.932982,1.0
3.669079,-0.774556,1.0
2.893697,-2.560936,1.0
3.714922,-2.667743,1.0
4.201876,-2.827463,1.0
4.449182,-3.148529,1.0
3.842,-2.715933,1.0
3.384585,-3.372209,1.0
3.120584,-1.955219,1.0
3.503333,-2.334148,1.0
3.774281,-2.493926,1.0
4.13672,-1.928648,1.0
4.382141,-2.659521,1.0
3.102659,-2.422226,1.0
3.1339,-2.24938,1.0
3.624374,-2.948292,1.0
2.000332,-1.628243,1.0
3.061513,-2.245769,1.0
3.101425,-2.51417,1.0
3.012277,-2.365488,1.0
2.700912,-2.559284,1.0
2.89567,-2.323599,1.0
3.688067,-1.878346,1.0
4.492174,-2.980056,1.0
3.948721,-1.779078,1.0
3.118444,-2.219694,1.0
3.143276,-2.62946,1.0
3.895441,-0.945657,1.0
4.395136,-1.536644,1.0
4.175466,-1.543351,1.0
3.657744,-0.760912,1.0
4.709262,-2.381954,1.0
5.096272,-1.828453,1.0
3.930881,-1.034301,1.0
2.624769,-1.694499,1.0
2.686442,-2.700892,1.0
4.409141,-2.115303,1.0
-6.565481,-1.241783,2.0
-6.767474,-0.43391,2.0
-6.607963,-0.787295,2.0
-5.761567,-0.686632,2.0
-6.008992,-0.345287,2.0
-6.729747,-0.124282,2.0
-5.012709,-0.440823,2.0
-5.538916,-0.04973,2.0
-4.983531,-0.63039,2.0
-5.509885,0.054864,2.0
-5.540961,-0.670078,2.0
-5.505486,-0.619583,2.0
-5.188466,-0.032533,2.0
-6.049065,-0.752784,2.0
-4.878539,0.139801,2.0
-5.514283,-0.480898,2.0
-5.655525,-0.324122,2.0
-6.126438,-0.068039,2.0
-5.555299,-0.247101,2.0
-5.782951,-0.149014,2.0
-5.755405,-0.068736,2.0
-6.175818,-0.311868,2.0
-5.425883,0.389706,2.0
-6.041321,0.197958,2.0
-5.135792,-0.157995,2.0
-5.877608,0.474573,2.0
-5.071844,-0.037055,2.0
-5.658056,-0.139621,2.0
-5.967337,0.407309,2.0
-5.460989,0.315858,2.0
-5.814037,0.259555,2.0
-5.902641,-0.15969,2.0
-5.332839,0.470404,2.0
-5.437753,-0.34191,2.0
-5.655428,-0.199088,2.0
-6.265275,-1.211124,2.0
-5.559201,-0.514242,2.0
-5.911071,0.424443,2.0
-5.395733,-0.134614,2.0
-5.438233,-0.487864,2.0
-5.113157,-0.397564,2.0
-5.893099,-0.04506,2.0
-5.584125,-0.192372,2.0
-5.625884,-0.235519,2.0
-6.137947,-0.629748,2.0
-5.459392,-1.0384,2.0
-5.227444,-0.024817,2.0
-5.547488,-0.667703,2.0
-5.170719,-0.388445,2.0
-5.172509,-0.472971,2.0
-5.864377,-0.604464,2.0
-6.212017,0.061656,2.0
-5.180169,-0.098498,2.0
-4.886828,0.123017,2.0
-5.230654,0.553309,2.0
-5.590815,-0.236882,2.0
-5.804869,-0.447498,2.0
-4.90084,-0.897738,2.0
-5.291255,-0.938643,2.0
-5.247406,-0.002019,2.0
-5.998024,0.082662,2.0
-4.961457,-0.428108,2.0
-6.093097,-1.966684,2.0
-6.953142,-1.370164,2.0
-6.609629,-2.053435,2.0
-6.95846,-1.800613,2.0
-7.046698,-0.739159,2.0
-7.634422,-1.622735,2.0
-6.254152,-0.905297,2.0
-6.717147,-0.199443,2.0
-6.977345,-1.590363,2.0
-6.548338,-1.632272,2.0
-6.85421,-0.563252,2.0
-6.498973,-0.718548,2.0
-7.335873,-0.112975,2.0
-5.87085,-0.808998,2.0
-5.606628,0.377014,2.0
-5.914112,0.010793,2.0
-4.511792,-0.006565,2.0
-5.924325,-0.578934,2.0
-5.980774,-0.504578,2.0
-5.093236,0.447866,2.0
-5.359012,-0.38252,2.0
-5.801532,0.062097,2.0
-5.431742,-0.776164,2.0
-5.444754,-0.110426,2.0
-6.260305,-0.43542,2.0
-6.450867,-0.581372,2.0
-5.726856,0.151911,2.0
-5.801169,0.355972,2.0
-5.225066,-0.132499,2.0
-6.162962,0.196255,2.0
-5.290287,0.146621,2.0
-5.167613,0.417042,2.0
-5.891141,0.978312,2.0
-4.758287,0.091565,2.0
-5.601963,0.580087,2.0
-5.199067,0.230003,2.0
-4.808617,0.040186,2.0
-4.591992,-0.645499,2.0
-5.007174,0.281387,2.0
-4.823186,-0.765319,2.0
-5.148294,0.997631,2.0
-5.534115,1.123729,2.0
-5.211227,0.325266,2.0
-5.277896,0.073704,2.0
-5.539471,0.24997,2.0
-4.700766,-0.097153,2.0
-5.124566,0.603631,2.0
-5.22436,0.514363,2.0
-5.075078,0.108118,2.0
-5.66584,0.519548,2.0
-5.072379,-0.643915,2.0
-5.418432,0.57519,2.0
-4.930153,0.339113,2.0
-5.965694,-0.446288,2.0
-5.712158,0.331053,2.0
-4.841272,0.474263,2.0
-5.42575,1.3029,2.0
-5.090726,0.425696,2.0
-5.261959,0.437909,2.0
-4.950459,-0.611038,2.0
-4.814674,0.427813,2.0
-5.568305,0.473938,2.0
-4.451415,0.443138,2.0
-6.261327,-1.503786,2.0
-6.180823,-1.564979,2.0
-6.850102,-0.98364,2.0
-6.16802,-0.985832,2.0
-5.919872,-1.665732,2.0
-6.713542,-1.198294,2.0
-7.019586,0.001823,2.0
-6.375296,-1.110111,2.0
-6.748334,-1.29626,2.0
-6.699237,-0.695682,2.0
-7.159973,0.301233,2.0
-6.769869,-0.33834,2.0
-7.557596,-0.127069,2.0
-7.558454,-0.769347,2.0
-6.71421,-1.128104,2.0
-7.232259,-0.584964,2.0
-7.201454,-0.490181,2.0
-6.487615,0.305851,2.0
-6.407493,-0.420436,2.0
-7.425711,-0.2412,2.0
-7.310188,-0.009844,2.0
-6.329141,0.258817,2.0
-6.895575,-0.997074,2.0
-5.796413,-0.798572,2.0
-6.190326,-0.270796,2.0
-5.777935,-0.384638,2.0
-6.666844,-0.415505,2.0
-6.612712,-0.30907,2.0
-7.409871,0.242594,2.0
-6.657682,-0.618343,2.0
-6.384866,0.093411,2.0
-6.689346,0.195294,2.0
-6.2841,0.679085,2.0
-5.922647,0.782597,2.0
-5.654762,0.51958,2.0
-6.464154,0.634672,2.0
-6.2643,0.41124,2.0
-6.47509,0.240926,2.0
-6.609307,0.228944,2.0
-6.127412,0.05243,2.0
-6.670225,-0.449867,2.0
-6.680548,0.191452,2.0
-6.46491,0.161643,2.0
-6.927196,0.158676,2.0
-6.181545,0.13106,2.0
-6.667139,-0.558337,2.0
-6.267728,0.073569,2.0
-6.723689,-0.003883,2.0
-6.686129,1.20334,2.0
-5.799877,0.590075,2.0
-6.020065,0.843591,2.0
-6.044888,0.480697,2.0
-6.827443,0.523477,2.0
-7.124662,0.884471,2.0
-6.1609,0.828007,2.0
-5.172095,0.350417,2.0
-6.796512,0.233646,2.0
-6.351208,0.458967,2.0
-5.681467,0.845606,2.0
-6.312818,0.67449,2.0
-5.869852,0.000235,2.0
-5.979638,0.481439,2.0
-6.04054,0.979037,2.0
-6.187313,-1.460928,2.0
-6.259395,-0.602001,2.0
-5.260997,-0.931126,2.0
-5.190806,-1.211487,2.0
-5.399121,-1.033225,2.0
-5.373792,-0.491569,2.0
-5.023123,-0.012947,2.0
-5.606393,-0.446868,2.0
-5.349808,0.364292,2.0
-6.056422,-0.78148,2.0
-4.754977,-0.110041,2.0
-4.642343,0.103346,2.0
-5.327818,-0.254659,2.0
-4.75213,0.197524,2.0
-5.008943,0.146303,2.0
-4.733508,0.543326,2.0
-5.113187,-0.519078,2.0
-5.177119,-0.295621,2.0
-5.605667,0.084153,2.0
-5.208627,0.240625,2.0
-4.922893,0.802854,2.0
-4.753912,0.356382,2.0
-4.895663,0.175741,2.0
-5.018079,0.782398,2.0
-4.923307,0.792948,2.0
-5.521615,0.33256,2.0
-4.62007,0.449742,2.0
-5.076575,0.533775,2.0
-4.956322,0.059661,2.0
-5.412666,0.030687,2.0
-4.058534,0.488762,2.0
-4.621436,0.310051,2.0
-4.815864,0.632173,2.0
-4.854195,0.124618,2.0
-3.896552,0.687637,2.0
-4.456351,0.105297,2.0
-4.410152,-0.625385,2.0
-4.470968,0.259479,2.0
-5.205968,0.603778,2.0
-3.584863,0.354163,2.0
-4.936306,0.417259,2.0
-5.765297,0.129091,2.0
-5.681313,0.58192,2.0
-5.879402,-0.743713,2.0
-4.784217,0.721679,2.0
-4.817945,-0.117689,2.0
-5.069939,-0.951094,2.0
-5.16505,-0.03332,2.0
-4.909658,0.884689,2.0
-5.488832,-0.713542,2.0
-5.608113,-0.244887,2.0
-5.457366,0.678489,2.0
-5.032977,0.32097,2.0
-5.178847,-0.351506,2.0
-5.798373,-0.578273,2.0
-4.849847,0.449969,2.0
-5.391251,-0.352327,2.0
-5.806768,0.12909,2.0
-4.918207,0.5716,2.0
-5.00437,0.236979,2.0
-5.620971,0.119944,2.0
-4.84692,0.826708,2.0
-4.836528,-0.040405,2.0
-6.405712,-2.430889,2.0
-6.20349,-1.567487,2.0
-6.826068,-1.586348,2.0
-6.443632,-1.511622,2.0
-6.427708,-1.925397,2.0
-5.486348,-1.075216,2.0
-5.546529,-1.085456,2.0
-6.153742,-1.572049,2.0
-4.998808,-1.941083,2.0
-5.172665,-1.732475,2.0
-4.435158,-1.085651,2.0
-5.467577,-1.494049,2.0
-5.45768,-1.524905,2.0
-6.25244,-2.097055,2.0
-5.621147,-1.455126,2.0
-5.230158,-0.828662,2.0
-5.026585,-1.672458,2.0
-6.387569,-0.807348,2.0
-5.18687,-1.120648,2.0
-5.511698,-2.04705,2.0
-4.70132,-1.968449,2.0
-4.508191,-1.18426,2.0
-6.024712,-1.809095,2.0
-5.310022,-1.395975,2.0
-5.535518,-1.100067,2.0
-5.455493,-1.094863,2.0
-4.971541,-1.038724,2.0
-5.333536,-1.417933,2.0
-5.94647,-0.934116,2.0
-5.660636,-0.681413,2.0
-5.998826,-0.206447,2.0
-4.876259,0.606854,2.0
-5.18007,0.111125,2.0
-5.351567,-0.014037,2.0
-4.683314,0.027342,2.0
-4.638414,0.095256,2.0
-4.528491,-0.093889,2.0
-5.406029,0.010437,2.0
-5.769296,0.312769,2.0
-5.684911,-0.066339,2.0
-5.766295,-0.274049,2.0
-4.971032,0.125934,2.0
-5.810228,0.448943,2.0
-4.757381,-0.396752,2.0
-6.056877,-0.20501,2.0
-5.552295,-0.056319,2.0
-4.982802,0.199315,2.0
-4.948117,-0.307552,2.0
-4.691635,0.070718,2.0
-4.731534,-0.174334,2.0
-4.867824,-0.291591,2.0
-4.720399,-0.2992,2.0
-4.621365,-0.039105,2.0
-4.431432,0.312179,2.0
-4.535294,0.16803,2.0
-5.013405,0.227245,2.0
-5.412022,0.463443,2.0
-5.396243,0.559896,2.0
-4.046126,0.200251,2.0
-4.758224,0.308423,2.0
-4.236051,0.514665,2.0
-4.855462,-0.02547,2.0
-4.696878,-0.296777,2.0
-6.790324,-1.87267,2.0
-6.665947,-1.676868,2.0
-6.936475,-1.268165,2.0
-6.188275,-1.546075,2.0
-5.509459,-0.743853,2.0
-5.571959,-0.982152,2.0
-5.73042,-1.619655,2.0
-5.773627,-0.979805,2.0
-6.737944,-1.295616,2.0
-6.065071,-0.611627,2.0
-5.955606,-0.686159,2.0
-5.444956,-1.060692,2.0
-5.00451,-0.774061,2.0
-5.651933,-0.382261,2.0
-4.793931,-0.935572,2.0
-5.289096,-1.132813,2.0
-4.919156,-0.879387,2.0
-4.81486,-0.744013,2.0
-4.704517,-0.105765,2.0
-5.113211,-0.285261,2.0
-4.849234,-0.226883,2.0
-5.032654,-0.554487,2.0
-4.819593,0.468167,2.0
-4.452069,0.151766,2.0
-5.204322,-0.081268,2.0
-5.920984,-0.866922,2.0
-4.521066,-0.839245,2.0
-5.413962,-0.656746,2.0
-5.273794,-0.559099,2.0
-5.591462,-0.048283,2.0
-5.865031,-0.317851,2.0
-5.866759,0.891059,2.0
-5.074341,0.580001,2.0
-4.980801,0.13843,2.0
-5.256135,-0.561691,2.0
-5.024001,-0.178636,2.0
-4.460605,0.36589,2.0
-4.902818,0.121838,2.0
-4.539468,0.024432,2.0
-5.126685,-0.23964,2.0
-4.39969,-0.065495,2.0
-4.925043,0.716246,2.0
-4.95591,-1.182798,2.0
-4.171434,0.812361,2.0
-4.695236,0.139719,2.0
-4.647987,-0.264482,2.0
-3.965341,0.016675,2.0
-4.657054,0.45802,2.0
-5.357355,0.069239,2.0
-4.801671,0.364467,2.0
-4.888542,-0.575049,2.0
-4.63916,-0.262463,2.0
-4.990635,0.186795,2.0
-4.011642,-0.173336,2.0
-4.251198,0.21498,2.0
-5.01061,0.011001,2.0
-4.577134,-0.165604,2.0
-3.486836,0.652334,2.0
-4.569467,-0.004815,2.0
-4.356716,0.157668,2.0
-4.512684,-0.414326,2.0
-4.582168,0.457881,2.0
-4.365001,-0.568564,2.0
-6.052358,-1.959555,2.0
-6.791463,-1.367608,2.0
-4.950114,-1.340775,2.0
-5.916445,-0.858236,2.0
-6.03082,-1.245322,2.0
-5.368718,-0.742809,2.0
-5.779979,-0.504094,2.0
-4.943955,0.122166,2.0
-5.506219,-0.273062,2.0
-5.587757,-0.512491,2.0
