LD1, LD2,class
-0.64941,6.30291,0.0
-0.98126,4.97533,0.0
-0.99785,4.66669,0.0
-1.23968,4.77486,0.0
-0.7144,4.59893,0.0
-1.40892,4.01806,0.0
-0.93673,3.71684,0.0
-0.99925,4.34386,0.0
-1.49221,4.89187,0.0
-0.8924,4.10406,0.0
-0.89309,3.72406,0.0
-0.24846,4.22923,0.0
-0.7337,3.75576,0.0
-0.69152,4.60527,0.0
-1.51005,4.02858,0.0
-0.40489,4.11516,0.0
-0.76644,4.60196,0.0
0.1916,4.13593,0.0
-0.13277,3.98544,0.0
-0.59987,4.75598,0.0
-0.69361,4.68388,0.0
-0.84776,1.89535,0.0
-1.29229,2.52118,0.0
0.49295,2.43267,0.0
-0.09365,1.84925,0.0
0.6729,2.11639,0.0
-0.04349,2.79572,0.0
-1.4077,1.35292,0.0
0.23194,2.24301,0.0
-0.30209,2.19307,0.0
-0.59345,2.27336,0.0
0.06987,2.32879,0.0
-0.64814,3.43402,0.0
-0.81856,3.11616,0.0
-1.40557,3.56373,0.0
-1.56723,4.52034,0.0
-0.11386,3.96149,0.0
-0.38355,2.95331,0.0
-1.43347,2.99333,0.0
-0.6107,3.13448,0.0
-0.14711,3.59192,0.0
-1.43731,2.72188,0.0
-1.00691,3.03348,0.0
-0.68534,1.02745,0.0
-1.00424,1.41363,0.0
-0.7725,1.47372,0.0
-0.66926,0.99844,0.0
-0.2865,2.14559,0.0
-0.27493,2.15123,0.0
-0.3853,1.08456,0.0
-1.40502,2.04227,0.0
-2.1583,1.79044,0.0
-0.3354,2.44878,0.0
-0.94288,0.97465,0.0
-1.75986,1.50802,0.0
-1.8948,1.9763,0.0
-0.87273,0.75621,0.0
-1.38932,0.15797,0.0
-1.33172,-0.15332,0.0
-1.4173,0.48103,0.0
-1.37775,0.01241,0.0
0.31698,1.69433,0.0
-0.4494,1.41589,0.0
-1.49766,2.34661,0.0
-1.65872,0.24501,0.0
-0.48036,2.34673,0.0
-0.56038,1.98084,0.0
0.31382,2.70476,0.0
-0.82606,0.81316,0.0
-0.92153,0.10151,0.0
-1.08637,0.94219,0.0
-0.84575,3.13707,0.0
-1.84728,1.9599,0.0
-0.66594,2.79943,0.0
-0.63743,4.18291,0.0
-1.07898,1.63228,0.0
-0.70737,3.63803,0.0
-1.34665,2.31094,0.0
-3.15171,2.69642,0.0
-2.0128,1.01717,0.0
-0.16821,1.463,0.0
-0.09508,2.05055,0.0
-1.71606,1.53829,0.0
-0.98003,3.2874,0.0
-0.40782,2.17563,0.0
-1.6283,4.62815,0.0
-3.07083,5.65819,0.0
-3.29847,6.42491,0.0
-2.36093,4.14677,0.0
-1.36429,3.22183,0.0
-1.20982,4.44353,0.0
-0.69451,3.56404,0.0
-1.62077,4.5913,0.0
-0.87519,4.14169,0.0
-0.24121,4.11162,0.0
-1.47404,4.3771,0.0
-1.62457,4.11065,0.0
-1.01027,4.76102,0.0
-1.84868,5.24548,0.0
-1.841,6.38304,0.0
-2.01368,4.61237,0.0
-1.00933,5.6087,0.0
-2.65871,6.00852,0.0
-3.13842,5.65412,0.0
-2.34203,5.21343,0.0
-2.73595,6.30592,0.0
-2.86461,6.90968,0.0
-2.24664,5.72848,0.0
-0.68509,5.29068,0.0
-1.97359,7.06601,0.0
-1.36812,5.03446,0.0
-1.43433,6.11404,0.0
-2.56435,5.94755,0.0
-1.65509,5.05605,0.0
-2.43724,6.41275,0.0
-2.4686,6.88885,0.0
-2.13445,6.50181,0.0
-1.6707,6.32842,0.0
-2.13771,5.77528,0.0
-2.18562,6.17211,0.0
-1.70927,5.96612,0.0
-2.26204,5.93753,0.0
-1.46964,5.21479,0.0
-1.47647,5.35711,0.0
-0.84851,5.05265,0.0
-1.63799,4.99267,0.0
-0.80867,6.15673,0.0
-1.49267,6.10165,0.0
-1.1596,5.50062,0.0
-1.9562,5.80594,0.0
-2.41372,5.85021,0.0
-1.92612,6.05715,0.0
-2.37278,6.07226,0.0
-2.54149,5.34354,0.0
-1.38018,4.60554,0.0
-1.97767,5.49913,0.0
-1.8728,5.65029,0.0
-2.30363,4.90838,0.0
-1.9845,6.03012,0.0
-2.38752,5.73529,0.0
-1.45887,6.30335,0.0
-1.22637,6.19978,0.0
-1.3228,6.36936,0.0
-1.55405,5.97272,0.0
-1.96336,5.69244,0.0
-2.37698,5.73946,0.0
-2.34683,5.73244,0.0
-0.67277,2.18114,0.0
-0.01147,4.21728,0.0
-0.7894,3.57806,0.0
-0.74549,3.33281,0.0
-0.98322,2.76636,0.0
-0.52533,5.01826,0.0
-0.9375,3.78889,0.0
-0.91077,2.89023,0.0
