PC1,PC2,class
1.0430821188417538,3.0902417832756157,0.0
1.594073626291161,3.7421032252457347,0.0
1.8673760966606874,3.692640686318129,0.0
1.8978800987469842,3.78004499943694,0.0
1.3171760052650816,3.2410886560981584,0.0
2.2980859548524473,3.2531544389075906,0.0
1.5472737113521189,3.387982616402701,0.0
1.9847727664699857,3.21350094484428,0.0
2.2699178346620443,3.432378537837635,0.0
0.6211383307029614,2.807853341217368,0.0
1.2013552887966463,3.372361796601934,0.0
1.0329042004057605,3.250787424398032,0.0
0.32568026489594915,2.5583646006454304,0.0
1.2065176184882596,3.71957993542455,0.0
0.48196331589072006,3.0427349555965812,0.0
1.196371868100349,3.890769962215636,0.0
2.6683217238268964,2.930773205476138,0.0
1.423990029271422,4.15866398625614,0.0
1.4431700713630617,3.9174421245133018,0.0
1.710822054083537,3.2623463986137393,0.0
0.6169417875246731,3.478455296817705,0.0
3.6990219050492423,1.5128485246223966,0.0
3.265300660662722,1.761755616994865,0.0
2.2460572688193805,2.297969192678545,0.0
4.131401247144327,3.4392274311499236,0.0
2.4156959549146864,3.794594853975869,0.0
3.2914803670099517,3.07943971066285,0.0
4.704486700647428,4.212102897012827,0.0
5.303430842018623,4.031906355833963,0.0
5.294137007180383,3.8763484377292285,0.0
4.589204121551908,4.466746115182943,0.0
5.3682927115818755,4.181869757733815,0.0
4.3872326797502454,4.479350031094653,0.0
4.533720968771083,2.917392101481103,0.0
7.565541653967309,4.510109853663072,0.0
6.492808835633665,3.7156561266491916,0.0
4.031514103778338,2.8009202035086442,0.0
5.271621242370872,4.160614003173387,0.0
5.67089269252254,4.284668634746444,0.0
3.907382750013794,4.060439503969795,0.0
3.2072488113387845,4.51734612972879,0.0
3.4558615016215564,2.875694130319093,0.0
4.4782162648946935,3.532853470693937,0.0
6.519586359120239,4.320005665281491,0.0
3.643877737119462,2.814709026918787,0.0
4.6378871367037044,3.532441179052285,0.0
4.440563520054966,4.092400655917084,0.0
4.149446812555545,2.6064421212420297,0.0
5.080842218219198,3.208522360331857,0.0
3.201933133520406,3.5674404597037084,0.0
4.13123437558802,3.643811574010008,0.0
3.6980373832567093,2.853889446371314,0.0
3.6142067383812493,3.4724295799836375,0.0
3.49766095381428,2.8003501633704055,0.0
5.143389182569838,3.00027812742004,0.0
4.536132704821755,3.5641666836578243,0.0
4.486741986055814,3.7948344562394416,0.0
4.069862596261675,3.0493610621028195,0.0
3.789911977493721,2.121103295279749,0.0
3.22218325835783,2.3820091656043103,0.0
3.422535929492567,2.8530181484392796,0.0
3.991122495023922,2.7420536519344125,0.0
2.656438204835094,1.882894812142564,0.0
2.9303115300481193,2.71509865539873,0.0
3.642557268804166,2.7565140637607692,0.0
3.519684556969701,2.826066491203159,0.0
3.852671762372857,2.675437817745232,0.0
3.787363857160887,3.291995584431724,0.0
4.151603947815012,3.2914808725865563,0.0
2.701438697869301,2.1508574805904606,0.0
3.8403557103230623,2.531130980312874,0.0
5.074707049911621,3.625194898421033,0.0
4.876470134574764,5.834629026766017,0.0
3.9348073846258327,2.690385942352263,0.0
4.55567285455108,3.3750034923582746,0.0
5.777844306170482,4.420623861582032,0.0
5.981761421083736,4.607746774995542,0.0
5.586862182334693,5.477497935170257,0.0
5.179105319795634,4.737724941110703,0.0
4.683640733345661,4.915619681156294,0.0
5.074096663751574,6.04379803353738,0.0
5.777321716239581,5.377093686020562,0.0
7.416247007668806,5.464434779797488,0.0
7.033951805190699,5.449285657730154,0.0
3.333764497664512,1.6987869163224094,0.0
5.2265384038552565,2.115011564066465,0.0
3.631083590087449,2.068441055375549,0.0
2.7275878924457126,0.34404040817888726,0.0
3.686736105909625,0.5348903404601197,0.0
2.460516641709545,2.007774036627062,0.0
4.291476881201003,3.3859193872333724,0.0
4.5836775903640525,2.74238663197407,0.0
3.3323075819273567,2.483491160958618,0.0
5.604488503431819,4.110388600536226,0.0
6.107114369167906,3.8710600731863676,0.0
3.945827573516189,2.4577961571522664,0.0
4.940805169051681,0.7498525037029053,0.0
4.149337685416912,2.887012231798278,0.0
3.8997520058072213,2.086695603354035,0.0
4.21356146764831,2.6368005211687984,0.0
3.3514379442124076,2.1120857582202635,0.0
4.904539269021286,3.4341978263425337,0.0
3.7980913112783057,3.2295434632837083,0.0
4.089377030795569,2.3777485884950607,0.0
2.850399344274205,2.92623541623505,0.0
2.9057375766131304,3.342305434933761,0.0
3.9119033640186873,0.8725973935433142,0.0
3.996385331352268,3.258048203757523,0.0
4.34019653184295,4.50780091270467,0.0
5.08804069325483,3.7990186618281485,0.0
4.079201648412441,4.2870744844691675,0.0
4.476268358251369,1.2816441060054522,0.0
5.507954673390279,1.0695350152365373,0.0
6.774065646097766,2.908363646857417,0.0
5.593239149698459,3.6063127790974185,0.0
6.029161302781806,3.281120409723243,0.0
7.862572438038287,3.2248406355369883,0.0
5.483430413809489,2.1032163988818233,0.0
6.834207303265464,2.2097463958104666,0.0
5.400777936086854,2.014330896177444,0.0
7.715509860991306,3.7134783060042658,0.0
3.6375760770987737,2.5558687595352083,0.0
5.620623162943786,3.9421234508885825,0.0
6.285977953790668,4.0333572830270015,0.0
5.7340810922662,2.787167090112311,0.0
5.697288234616725,3.0525985763604813,0.0
4.687923848603997,3.143755285630575,0.0
4.831719198284232,2.5368082195180484,0.0
4.657789195932587,2.822842351435281,0.0
5.92908495159316,3.5862689242542074,0.0
4.896159400314877,3.942599910238347,0.0
4.337735988547468,4.315263795123876,0.0
4.43433199468357,3.54991203367995,0.0
3.5096258716815156,2.9335618905131087,0.0
5.240242282024867,3.946404002995617,0.0
4.3394855379813055,4.142287560675098,0.0
5.200169900727985,3.0222699443623195,0.0
4.553831015243491,3.1904310052915745,0.0
3.890382843338182,2.4181502196625346,0.0
4.327473635068765,2.0360054567492267,0.0
3.0727134621465013,1.930783470896641,0.0
4.793741537317762,2.653715461443859,0.0
4.382726327753642,1.3549169723319308,0.0
3.4193832204228474,1.3508202800120714,0.0
3.1577444916133,1.850312361566603,0.0
2.5345247210485895,2.2719267346891607,0.0
4.176293732530651,1.9700788647023637,0.0
4.200810374629905,2.5974861822669286,0.0
3.0576138263861017,3.349510222065812,0.0
4.281437720648255,2.381216521148118,0.0
3.374099474368014,4.5608416658488435,0.0
4.156412326102034,2.2216848245681935,0.0
4.752460851615668,0.7574669480684433,0.0
5.196978910974207,1.4459326788635216,0.0
5.217312726628341,1.6380222871995873,0.0
5.24611762094373,0.2901653171023701,0.0
5.89344373675305,0.559033576816218,0.0
4.856030852639636,0.6499193786266297,0.0
4.542029398832322,-0.1235625579931304,0.0
3.2586360027974988,1.577201020717576,0.0
5.0802967640406855,1.5338694879957167,0.0
4.9217444001256885,1.1677081998072476,0.0
4.922309546278585,0.7679133183739647,0.0
4.942189720553506,0.43046019444862016,0.0
4.734878920268637,0.36755969619986917,0.0
6.259182935598137,1.3572730019326826,0.0
5.871737864869581,2.031212134399535,0.0
5.984099607868854,2.588615878043205,0.0
4.416807807846232,4.275512554075246,0.0
6.176610557488088,1.8052823757266656,0.0
2.8536214459892775,1.3621487778009722,0.0
3.922416424274561,0.07716939784038679,0.0
5.447623406041074,1.3111006375121546,0.0
4.926637314630783,1.2422089423529443,0.0
5.82411556566239,2.030104172447392,0.0
3.754747181967395,3.4669345338519477,0.0
3.6072964843730184,2.4651408672396586,0.0
5.55218389169577,5.532849049980311,0.0
5.320982444132074,4.0184031282779324,0.0
5.405038186941832,2.455055912566196,0.0
4.737334855815395,2.4334525645949436,0.0
5.23245077287805,2.038432057584828,0.0
6.29316174976165,0.8191747885780729,0.0
5.234104586906286,0.8396911096515833,0.0
5.328794388000455,2.1541167564725496,0.0
5.110991867380594,1.204587351360455,0.0
5.722457532770291,1.5521988356995478,0.0
6.690785185636019,0.5931279580222593,0.0
5.101674135273729,1.5661155949168455,0.0
4.967893023650161,1.8457439765813681,0.0
4.912800869008181,1.3583914871112595,0.0
4.978811720862926,3.7614594929990774,0.0
5.647599157925132,0.9207721393479547,0.0
7.247266939463737,3.5861013857403723,0.0
6.6337951362410905,1.3123860323814822,0.0
3.6844446367495696,2.464285420651208,0.0
6.409841652171989,3.568447590133177,0.0
6.1470272945212905,2.0483786625512015,0.0
4.886639083343335,3.632321279567835,0.0
7.1691063204919745,2.435377136907379,0.0
5.712800160578559,1.1805354595566986,0.0
5.922874393371207,1.9992698997522802,0.0
6.186608474309624,1.675827140805116,0.0
6.502613261412362,1.036322924288342,0.0
6.1293887373179965,2.2945472527016206,0.0
9.126572705834672,0.2802246515275223,0.0
6.901233131954971,0.2780443862039778,0.0
5.481604971988471,-0.42976186576049513,0.0
5.439559750440877,-0.43845683366544036,0.0
4.700420851336505,-0.995171006308988,0.0
4.565941913587814,2.3912382907272236,0.0
3.8768453136576264,4.016647502554292,0.0
3.56565200362508,3.3734309318555864,0.0
3.0596133706927953,4.0097295234105825,0.0
3.374530937065978,4.432340233692562,0.0
2.8643464432580847,4.69532994010366,0.0
3.609576574145835,5.17824261204278,0.0
2.3206121925107337,3.4433325481865245,0.0
1.8091990395542603,4.27647989857015,0.0
3.560803579318425,5.210735172046092,0.0
1.632469216530019,7.601830587198327,0.0
1.5940411865522501,6.755046278108655,0.0
1.0816817326546793,5.287332183577441,0.0
1.458789898270316,6.025315525167208,0.0
0.9600324062788846,3.6468753137256735,0.0
2.1943593053066315,4.358458183977731,0.0
1.5945808242115551,3.604348675769065,0.0
1.1815474673156836,2.952739585500531,0.0
2.264572061522318,3.901605416421175,0.0
1.95798548127092,4.704212178989118,0.0
3.46359745614825,4.715896391441509,0.0
3.2673560103378065,4.930843992244146,0.0
3.487763453437683,4.913933469668276,0.0
3.2278227270844395,4.820491984097903,0.0
2.762708289714658,4.38570136056396,0.0
3.5009068273167325,4.367933474481332,0.0
4.30244583976508,4.826198427826317,0.0
3.7507349181961374,4.853545032681493,0.0
2.7030569580915036,4.640922774265583,0.0
3.705712578336309,4.814264008633689,0.0
3.983931073228052,5.271404177841956,0.0
3.1264202090313358,4.912108039947825,0.0
4.065815893681463,6.191018534982006,0.0
3.143953611303959,4.7992392686973275,0.0
3.8592159899122356,6.0459021044820345,0.0
2.4709204269164315,4.92711867956503,0.0
3.605618770962755,4.682856693466902,0.0
3.865456067071557,4.665880405056435,0.0
2.969433327653584,4.673576455992047,0.0
3.4583853247594254,5.156169157313795,0.0
2.9009333477292736,4.884033001673305,0.0
2.906500719057026,4.796975738561502,0.0
3.2930411331293823,6.11261807902903,0.0
2.757531918923898,4.737844636318142,0.0
2.3772794978882765,4.288078115744233,0.0
2.4802366535266334,4.405332945907684,0.0
2.799699792830113,4.458889213110607,0.0
2.1685932962429493,3.46765479951711,0.0
2.4646152703515534,3.436250730739208,0.0
2.3720345114346237,4.147067500598762,0.0
3.0649875971593716,4.586054647630193,0.0
2.0168677754166398,3.851546215468067,0.0
2.4400359070599253,3.216895476537213,0.0
2.661002102338896,4.236661109202564,0.0
1.8516011653693394,3.5068603295036445,0.0
2.4398524614736443,4.446078950803081,0.0
2.794177963533876,3.6918944429734015,0.0
2.2484407335926466,3.9627447142080943,0.0
2.377176479029714,4.303540696432443,0.0
1.4714315667912465,4.1880647772701804,0.0
1.103297256132798,3.856788669005639,0.0
2.9726814270564357,4.63828460580549,0.0
2.3149596372655217,4.478236529043762,0.0
4.620432064711456,1.8498935335935067,0.0
5.202982448287764,2.1970062728959867,0.0
3.5915679072445137,2.4661359245561703,0.0
4.635180008615939,2.1325134310251883,0.0
3.0188989925118572,2.2996516285558233,0.0
3.0221444459184417,2.588532779870461,0.0
4.631749884114836,1.1613113199329075,0.0
1.9328040068127772,2.052569430587393,0.0
2.6861875751120743,2.0478620074254104,0.0
2.554552076823849,2.025695474711146,0.0
1.9499777702834624,2.166212869940888,0.0
1.989991989248128,3.01993812680914,0.0
2.3710000062647767,2.717503681142783,0.0
3.4220656216842897,3.246806216755638,0.0
4.298525848764517,4.158936103374997,0.0
3.6283307232021476,4.320288355290292,0.0
3.7028009716015187,2.914667815015359,0.0
3.65690143359482,2.73185855223439,0.0
2.6515640282782313,3.0870283210979093,0.0
2.0525446782367696,3.486185974535266,0.0
3.450666264758283,2.872766743889181,0.0
2.578655597755844,2.6910562934381734,0.0
0.9731991613803406,1.0050024332664038,0.0
2.4197526765074393,1.2627416597364014,0.0
0.9200185806893333,1.1332652386802666,0.0
2.4766768183867014,0.9598890270909485,0.0
1.826350716989804,2.309852096653392,0.0
2.1388840416712087,2.23363731578826,0.0
1.2384312748784962,1.044687095557593,0.0
1.4361279691332836,1.480040851986666,0.0
3.3509628351378415,1.4248738943930694,0.0
1.2956294038829246,2.5563306981271605,0.0
1.9870084632552785,1.1211788175099817,0.0
3.2682655999401797,1.6185730052173295,0.0
3.8135802683593143,2.2385158411740838,0.0
2.8478561191166722,1.281844183976178,0.0
2.636994892594124,0.4707275131753056,0.0
3.0123884599551265,0.37979495934982554,0.0
2.0833345686394003,0.7380364568259837,0.0
2.3970030998698006,0.19315104551566056,0.0
2.3953681441157935,2.4696554283953414,0.0
0.8556565912121721,1.3293044639741127,0.0
3.322681593629904,2.215708870671042,0.0
4.477648408814767,0.6366680460358969,0.0
1.9023462134500173,2.309429903549568,0.0
1.403027079338139,1.8330653832024573,0.0
2.1003273411730934,3.0280181498237093,0.0
2.5192364104020344,1.24412346549629,0.0
2.8242359297253326,0.4141918014472357,0.0
3.22661576426289,1.1689138375320085,0.0
1.8919798682835258,3.0077648285851932,0.0
3.4519352726144534,1.9657405809853423,0.0
3.4752638000478195,3.021071211250191,0.0
3.2974224376861994,4.332492352240083,0.0
3.583813834081292,1.8062577576350358,0.0
3.709889982562134,3.721828830205289,0.0
4.339427751276656,2.6115669275016757,0.0
5.448873733376684,2.388923400083828,0.0
4.488016301126519,0.7803286822965501,0.0
1.8977450059594114,1.237126687086753,0.0
2.867480179999156,1.911671139725866,0.0
4.423391307841445,1.327502513366143,0.0
4.204053400698844,3.0653381507252297,0.0
2.9411121387577266,1.9345154863030805,0.0
4.517405261266626,4.48501892822366,0.0
5.255895527808898,5.078594095749399,0.0
5.0257108506603645,5.644632224938692,0.0
3.3317353893891166,3.770986125003072,0.0
1.751413629812295,2.883592127304848,0.0
1.1441544355119517,4.104530491888078,0.0
1.04204928934218,3.3155730071317797,0.0
2.5329380677002002,4.489654686550555,0.0
2.5126185536413255,4.067437995568106,0.0
1.2643986033050756,4.170667481014362,0.0
3.3163109645471165,4.384695646979241,0.0
3.053618207684756,4.174390511530856,0.0
1.4198149880642048,4.408816364768486,0.0
2.734940743129892,4.9056882671064805,0.0
3.745598444603357,6.216131070732724,0.0
2.444094078320328,4.380103984814507,0.0
2.3098681460785593,5.521908584913814,0.0
3.760494047861837,5.50965492195219,0.0
4.330955930933437,5.238059693969311,0.0
2.869462931127601,4.711869959707023,0.0
3.8585462771047307,5.834064635156814,0.0
3.7131305745230523,6.500572629044293,0.0
2.9356577095329306,5.326583323076672,0.0
2.219052524555034,5.277470423553209,0.0
2.543525291716846,6.587615316468404,0.0
2.9395094150039416,4.973083939481023,0.0
3.312327351562672,6.029753010932337,0.0
2.9171368242088884,5.428500330723554,0.0
1.7217659326427064,4.783205605604349,0.0
3.541852752835655,5.947632379271338,0.0
3.9253166401033854,6.575201726218873,0.0
3.468373326741684,6.199868820810853,0.0
2.6960483639395707,6.151648613222099,0.0
2.471120973248877,5.456628711644914,0.0
2.522542713227286,5.819462651669535,0.0
2.0741139924745706,5.5937038953792095,0.0
3.1508719349526526,5.6940789248388155,0.0
2.7665199924479733,5.020003418102585,0.0
1.8334419132282065,5.005470558350534,0.0
1.5598211741331445,4.961888421754677,0.0
2.5855973565248576,4.6992086211590625,0.0
1.8232682602904562,6.024784896456226,0.0
2.9712594800754957,6.026668001975651,0.0
2.589786186420982,5.4333159282567935,0.0
2.8103200350107933,5.487774242154356,0.0
3.5327439198627673,5.430028501338502,0.0
2.935349621604694,5.751809495652751,0.0
3.692333164608714,5.799990793658065,0.0
3.382580298774803,5.0214652811984575,0.0
2.594649467223997,4.501818912686388,0.0
2.840537106826684,5.3000515888436,0.0
2.3916117017777783,5.265776482975112,0.0
3.0452768652370112,4.616966033843789,0.0
3.0524773243676036,5.760385250370805,0.0
2.4477792784644845,5.436738501344651,0.0
3.401673012497542,6.295182214067963,0.0
2.4222216231300093,5.952628320656613,0.0
2.4061187132858843,6.236520687393535,0.0
2.576670077151433,6.059002481347276,0.0
3.612208069994654,5.811783746666814,0.0
3.6525960599733036,5.5651966145103495,0.0
4.290195467187565,5.4858470853136065,0.0
2.974541879671828,1.9272455149936403,0.0
3.6952094077397732,4.388204019178056,0.0
3.4075481465178137,3.678418876766785,0.0
3.3313986159287756,3.3763834041853387,0.0
3.7251102515981662,2.9019377056589497,0.0
4.2892478265505325,5.277272969534758,0.0
3.046499256051511,3.8242151049883364,0.0
2.923226014161168,2.7827538484371646,0.0
3.575054396907384,5.783350388538275,0.0
3.1266863472635804,4.420972878505308,0.0
3.794544215297922,4.317223874731674,0.0
2.6747734470286804,4.8098215183898585,0.0
4.891451938911873,3.987655183541408,0.0
2.7309239976670128,3.2768666161043494,0.0
3.573189207601742,3.3859505453045564,0.0
4.860914811918353,5.0439072178082345,0.0
3.8067737389134093,3.68664170095788,0.0
4.489113626303104,3.63761757820408,0.0
4.912542819002627,4.65262635971987,0.0
5.300640457993894,4.237283195853843,0.0
4.898890128072896,4.540116952916517,0.0
4.090264460499693,3.9729142984913426,0.0
5.290503005679998,4.162142511814362,0.0
4.5178042438805255,3.9000523119407013,0.0
3.718766473492359,3.55779829968572,0.0
4.725266160264272,4.048456354338144,0.0
3.102800414012347,3.458689322811484,0.0
3.9827408960740622,5.1750896362004655,0.0
3.3545085788441535,3.477220495437739,0.0
4.355978526102384,5.197753599257564,0.0
4.295399999663717,3.723939552369359,0.0
4.589193980936199,4.64404751952708,0.0
3.766371832233918,3.6137205888703274,0.0
3.6327972868321874,3.778356665955433,0.0
3.6307083924975756,3.9489392443338485,0.0
3.0322207044873797,3.187850412221372,0.0
2.9331307216147455,2.7633613643485004,0.0
