LD1, LD2,class
-1.87158,5.29829,0.0
-1.55618,5.49615,0.0
-2.25864,4.75284,0.0
-1.88526,5.85966,0.0
-1.9447,5.40524,0.0
-1.6591,6.13075,0.0
-1.03654,6.11955,0.0
-1.13189,6.20513,0.0
-1.45153,5.65549,0.0
-2.17649,5.39153,0.0
-2.45905,5.50918,0.0
-2.68636,5.60905,0.0
-1.31658,2.35283,0.0
-0.99962,4.31656,0.0
-1.52457,3.55449,0.0
-1.48748,3.34314,0.0
-1.90231,2.75292,0.0
-1.49723,5.02554,0.0
-1.42128,3.7505,0.0
-1.46351,2.96569,0.0
-2.21325,5.99496,0.0
-1.41318,4.34714,0.0
-2.56785,4.44729,0.0
-0.82912,4.57667,0.0
-2.41806,3.99627,0.0
-1.13352,2.94367,0.0
-1.85298,3.68396,0.0
-2.69029,4.89301,0.0
-1.96402,3.44683,0.0
-2.62401,3.53415,0.0
-2.78487,4.41769,0.0
-3.25383,4.08602,0.0
-3.17899,4.84677,0.0
-2.23176,3.99429,0.0
-3.20765,4.14614,0.0
-3.10935,4.19701,0.0
-2.82115,3.90043,0.0
-3.3305,4.15182,0.0
-1.98403,3.64021,0.0
-2.39681,5.32898,0.0
-2.73003,3.66822,0.0
-2.48342,4.87804,0.0
-2.74219,3.67997,0.0
-2.50012,4.16721,0.0
-2.38128,3.36965,0.0
-2.0053,3.43054,0.0
-2.01514,3.69078,0.0
-1.72497,2.96058,0.0
-2.07451,2.76332,0.0
-1.22875,3.36847,0.0
-2.97002,5.08634,0.0
-1.87467,4.71075,0.0
-1.36641,4.24122,0.0
-1.04045,2.28846,0.0
-1.40702,3.23023,0.0
-1.69786,3.10924,0.0
-1.18939,3.14821,0.0
-1.37037,3.60131,0.0
-1.12675,3.32864,0.0
-1.12405,3.46382,0.0
-0.643,3.33574,0.0
-1.35225,3.64844,0.0
-1.86733,3.80402,0.0
-1.03444,3.63073,0.0
-0.58021,2.99058,0.0
-1.46804,3.41897,0.0
-0.54689,4.1962,0.0
-0.93594,4.15513,0.0
-1.09564,4.3135,0.0
-1.04305,4.40552,0.0
-0.99185,5.62674,0.0
-0.54477,3.78026,0.0
-0.973,4.33716,0.0
-0.1065,3.88668,0.0
0.00449,3.00657,0.0
-0.66587,2.59835,0.0
-0.99984,3.11287,0.0
0.70948,2.57479,0.0
-0.79082,2.86491,0.0
-0.11221,2.92967,0.0
0.30827,3.71867,0.0
0.36881,2.61171,0.0
0.56152,2.28752,0.0
-0.9276,3.14573,0.0
-0.66695,3.75257,0.0
-0.4967,2.43485,0.0
-0.14424,2.91336,0.0
-0.94928,2.87267,0.0
-0.78196,3.64139,0.0
0.15421,2.94111,0.0
-0.8258,0.68298,0.0
0.44167,2.71101,0.0
0.01273,3.28087,0.0
-2.09871,1.97224,0.0
-0.24214,1.50378,0.0
-1.63909,1.06696,0.0
-1.32397,1.58758,0.0
-2.28651,2.74151,0.0
-1.41655,1.11279,0.0
-1.268,2.65204,0.0
-0.89534,1.222,0.0
-1.4826,1.27297,0.0
-0.19915,0.84117,0.0
-0.65129,1.02464,0.0
-0.64069,0.81608,0.0
-0.56328,1.24381,0.0
-1.52735,2.4521,0.0
-0.27643,0.98939,0.0
-1.4427,1.71712,0.0
-2.03932,1.45468,0.0
-1.50975,2.02754,0.0
-1.83735,2.38875,0.0
-0.16738,0.76644,0.0
-1.17867,0.95411,0.0
-0.78347,1.03011,0.0
-0.69495,0.14015,0.0
0.25343,0.42288,0.0
-0.91515,0.02068,0.0
-1.64864,1.0288,0.0
-1.34476,0.79845,0.0
-1.62595,1.31382,0.0
-0.98022,0.95536,0.0
-0.75111,0.87397,0.0
-1.03891,1.11984,0.0
0.18743,0.02711,0.0
0.12844,-0.09239,0.0
0.24657,0.43366,0.0
0.6185,0.52281,0.0
-0.43831,-0.06287,0.0
0.28784,-0.39237,0.0
0.0065,0.09609,0.0
0.87366,0.13229,0.0
0.90194,0.48027,0.0
0.95985,-0.07969,0.0
1.14805,0.24681,0.0
0.62497,0.59714,0.0
0.93705,-0.21991,0.0
-3.6988,-2.87267,1.0
-2.88718,-2.17228,1.0
-4.36243,-2.51796,1.0
-3.65074,-1.65467,1.0
-3.8625,-2.1792,1.0
-3.89571,-2.34759,1.0
-3.13541,-2.16834,1.0
-2.90934,-2.22094,1.0
-2.84741,-2.79267,1.0
-3.36871,-2.19706,1.0
-3.07861,-3.04747,1.0
-3.70382,-2.56919,1.0
-3.35989,-2.06211,1.0
-4.73176,-2.58077,1.0
-4.40579,-2.24687,1.0
-3.3141,-2.59221,1.0
-3.85701,-2.95313,1.0
-3.64199,-2.25443,1.0
-3.9081,-2.37793,1.0
-3.7711,-2.49043,1.0
-4.22052,-2.77965,1.0
-2.65975,-2.87978,1.0
-2.69484,-2.75496,1.0
-2.34727,-2.54086,1.0
-2.16515,-2.6128,1.0
-3.2579,-2.58337,1.0
-3.04001,-2.23146,1.0
-2.99329,-2.76719,1.0
-2.89299,-3.11938,1.0
-3.28481,-2.80184,1.0
-2.89782,-2.89475,1.0
-3.0397,-2.34249,1.0
-3.14501,-2.58972,1.0
-3.09218,-2.77023,1.0
-3.15695,-2.26935,1.0
-3.16968,-2.60623,1.0
-2.95831,-2.28775,1.0
-2.95369,-2.93518,1.0
-3.36431,-2.21558,1.0
-3.38728,-2.95522,1.0
-3.21198,-2.50508,1.0
-3.33841,-2.27559,1.0
-3.68022,-2.39038,1.0
-3.73323,-3.24786,1.0
-3.85875,-2.28042,1.0
-3.98142,-2.01645,1.0
-3.64146,-2.70481,1.0
-3.71576,-2.70765,1.0
-3.51467,-2.23515,1.0
-3.90091,-2.53164,1.0
-3.85911,-3.3147,1.0
-3.4198,-2.98081,1.0
-3.67616,-2.54593,1.0
-4.88263,-3.46953,1.0
-4.04403,-2.82516,1.0
-3.63067,-3.04849,1.0
-3.86245,-3.22521,1.0
-3.83477,-2.71891,1.0
-3.05541,-2.21241,1.0
-3.27291,-2.47377,1.0
-3.33172,-2.70938,1.0
-2.71352,-2.41275,1.0
-4.12887,-2.87034,1.0
-3.44147,-2.1381,1.0
-3.54496,-1.83474,1.0
-4.36529,-1.19719,1.0
-3.99472,-2.34233,1.0
-3.60115,-2.28433,1.0
-3.51722,-1.99335,1.0
-3.23549,-2.65966,1.0
-3.33143,-3.10074,1.0
-4.21053,-3.19274,1.0
-3.57161,-2.58062,1.0
-3.57924,-2.8428,1.0
-3.72721,-2.26028,1.0
-3.48007,-2.49206,1.0
-4.05618,-2.48739,1.0
-3.22024,-2.30609,1.0
-4.28216,-2.17144,1.0
-4.14394,-3.03199,1.0
-4.60823,-2.6262,1.0
